order_id,customer_id,order_date,product_id,product_name,category,order_value,discount_pct,is_returned,ab_group,converted,retained_30d
O000342,C_9186539,2020-06-10,B0842Z95FV,"The Crème Shop Korean Skin Care | But First, Water Face Moisturizer Hyaluronic Acid Water Cream for All Skin - Vitamin C, Nature, Hydrate, Smooth, Anti Aging, Acne Treatment Face Moisturizer for all skin types",All Beauty,28.31,0.17,0,treatment,1,0
O000343,C_9186539,2020-03-19,B085C6RN9R,"Women Headband,Pack of 4 Alygado Boho Floal Style Criss Cross Head Wrap Hair Band (style21-24)",All Beauty,35.55,0.07,0,treatment,0,1
O000344,C_9186539,2020-03-10,B07PCLLWHJ,"UNPA Bye Bye Cica Serum : Deep Hydrating and Repairing Centella asiatica (Gotu kola) & Madecassoside Extract Recovery Ampoule. Moisturizer Soothes Stressed Skin & Reduces Redness, 1.01 Ounce",All Beauty,11.27,0.21,0,treatment,1,0
O000345,C_9186539,2020-03-02,B083QKQXCH,"SUR.MEDIC+ 5 Types Recharging Energy Facial Solution Mask Sheet, 10 Pack, Hyaluronic Acid, Vitamin C, Collagen, Glutathione-One Day One Sheet",All Beauty,7.65,0.09,0,treatment,0,0
O000346,C_9186539,2020-03-02,B07RM722DH,"Queendom Unlashed Mascara | Volumizing and Lengthening | Boosts Lash Length | Vegan, Cruelty Free, Paraben Free",All Beauty,36.19,0.03,0,treatment,1,0
O000347,C_9186539,2020-02-24,B0848VJ18X,"Native Deodorant - Natural Deodorant For Women and Men - 3 Pack - Aluminum Free, Free of Parabens and Sulfates - Vegan, Contains Probiotics - Linen & Cotton Flower, Peony & Jasmine Tea, Sweet Almond & Honey",All Beauty,5.28,0.05,0,treatment,1,0
O000348,C_9186539,2020-02-20,B07Z5BW8WL,"Bloomy Essentials Organic Tea Tree Essential Oil 10 mL - USDA Certified Organic - Hair, Skin, Toenail Fungus, and Acne - 100% Pure",All Beauty,7.22,0.13,0,treatment,0,0
O000349,C_9186539,2020-02-17,B0046BPTI2,"Hylunia Facial Day Lotion - 1.7 fl oz - Anti-Aging for Wrinkles - with Shea Butter, Hyaluronic Acid Serum, Zinc - Natural Vegan Moisturizer - Rapid Skin Repair",All Beauty,28.89,0.01,0,treatment,1,0
O000350,C_9186539,2020-02-06,B07ZG3V78Z,Neva Nude Blue Myself Loose Pigment Sparkle Dust Shimmer Eyeshadow Highlighter VEGAN,All Beauty,24.15,0.0,0,treatment,0,0
O000351,C_9186539,2020-02-03,B07TNSGHVX,"Brittanie's Thyme Hyaluronic Acid Serum, 8 oz, 100% Botanical Professional Clinical Strength for Face | Anti-Aging Anti Wrinkles & Hydrating Skincare Treatment",All Beauty,36.96,0.06,0,treatment,0,0
O000352,C_9186539,2020-02-01,B07XG74ZQ3,4 in 1 Travel Dispenser Bottle Sets (Pink),All Beauty,25.04,0.0,0,control,1,0
O000353,C_9186539,2020-01-04,B07XF5F1X9,"Way Of Will Sweet Orange Body Wash, Moisturizing Body Wash with Sweet Orange Essential Oil, Body Wash for Women and Men, Paraben and Sulfate Free, 120 mL",All Beauty,13.87,0.01,0,control,1,0
O000354,C_9186539,2019-12-24,B07J1LYVHC,"ABOUT ME MediAnswer Collagen Firming Up Mask 4ea (1box) 25g - 77% Pure Collagen Extract Anti-Aging Total Care Facial Mask Sheet, Powerful Hydrating and Anti-Wrinkle Night Skin Care",All Beauty,60.69,0.12,0,control,0,1
O000355,C_9186539,2019-12-23,B07NPWK167,"13.5 fl. Oz. Goat Milk Facial Cleanser, Moisturizing Face Wash for Women, Hydrating Natural Face Wash, Anti-aging Face Wash, Face Wash for Aging Ski",All Beauty,15.23,0.12,0,control,1,0
O000356,C_9186539,2019-12-20,B019O277A0,"Elbahya Natural Hair Repair Serum - Curly Treatment for Damaged Hair with Moroccan Argan Oil and Shea Butter Serum, for all Hair Types",All Beauty,35.8,0.08,0,treatment,0,0
O000357,C_9186539,2019-12-19,B07QG231LQ,"COSMETEA Korean Essence Face Masks - T1 Oolong Tea Hydrating Ampoule Full Facial Masks 10 Pack Treatments, Care Your Skin Anti-Aging, Anti-Wrinkle, Purifying, Deep Moisturizing with Hyaluronic Acid",All Beauty,32.78,0.11,0,treatment,0,0
O000358,C_9186539,2019-12-19,B07J2QZBTP,"C.O. Bigelow No. 007 Dr Hiosous Quince Hand Lotion, 4 Ounces",All Beauty,27.59,0.15,0,control,0,0
O000359,C_9186539,2018-12-03,B06Y44MMT6,Segbeauty empty bottle 082,All Beauty,53.48,0.09,0,control,1,0
O000360,C_9186539,2017-03-03,B01AWXGD3M,True by Made Beautiful Hydrating Hair Butter 12oz,All Beauty,14.98,0.03,0,control,0,0
O000361,C_1074808,2019-02-01,B078N4PJQY,"JMsDream Bath Mat with Pillows Full Body PVC Foam Non-slip Support Your Head, Neck, Shoulder, Back and Tailbone",All Beauty,23.78,0.03,0,control,0,0
O000362,C_9523628,2019-06-02,B00UVN1H6C,JOAN RIVERS The Right To Bare Legs 6-Ounce Moisturizer (3-Pack),All Beauty,16.55,0.11,0,control,0,0
O000363,C_6390509,2018-02-05,B01800LTG0,Hot Buns Simple Styling Solution for Dark Hair (Pack of 2 Large),All Beauty,15.87,0.08,0,treatment,0,1
O000364,C_0845245,2019-06-12,B00BNARG9O,Versace Yellow Diamond Perfumed Deodorant Stick 50ml/1.7oz,All Beauty,21.34,0.2,1,treatment,0,0
O000365,C_6898210,2020-05-26,B082PW35NV,"CISAY Foot File,Q1 Nanoglass Foot Scrubber For Long-Lasting Skin Smoothing Effect, Callus Removal Foot For Dry Feet, Wet Feet, Dead Skin, Hard and Dry Skin,Magical Pedicure Tools (Blue)",All Beauty,21.46,0.09,0,treatment,0,1
O000366,C_6898210,2018-10-21,B07H8Y5QT2,"Facial Hair Remover for Women, ZACCER Painless Hair Removal Waterproof Shaver Razor with LED Light for Peach Fuzz Fine Hair Chin Cheek Upper Lip",All Beauty,9.66,0.06,0,treatment,0,0
O000367,C_3051308,2021-02-09,B07X4FLT7L,"InnoGear Toiletry Bags, Clear Travel Bags for Toiletries Carry On Airport Airline Compliant Bag Cosmetic Makeup Bags, Pack of 4, Black",All Beauty,24.3,0.13,0,control,1,1
O000368,C_8640375,2021-04-22,B08YWJP9PJ,"Jmassyang 12pcs Banana Hair Clips Set, 4 Styles Plastic Flexible Interlocking Banana Clip Fishtail Ponytail Holder Comb Vintage Banana Clip Fish Clips Holder Hair Accessories for Women Girls",All Beauty,56.32,0.0,0,treatment,0,0
O000369,C_8640375,2018-02-20,B01L71F5XW,Gellwhu 8PCS Mom and Me Headband Baby Girls Headwrap Knot Hairband Hair Bow Set,All Beauty,24.03,0.15,0,treatment,0,1
O000370,C_5217445,2021-02-12,B0882TZR45,"Electric Nail Drill kit, Professional Nail File Kit for Acrylic, Gel Nails, Manicure Pedicure Polishing Shape Tools Design for Home Salon Use with 11Pcs Nail Drill Bits and 56 Sanding Bands(Pink)",All Beauty,13.8,0.16,0,treatment,0,0
O000371,C_4096825,2021-03-20,B07L44GXXP,"DESIGNLINE Working Spray, 9 oz - Regis Ultimate Flexible Spray Styling Aid",All Beauty,19.55,0.07,0,control,1,0
O000372,C_9587489,2021-05-03,B07927V3SQ,"BEN & ANNA Vanilla Orchid Deodorant, 60 GR",All Beauty,9.19,0.13,0,control,0,1
O000373,C_0214242,2018-03-04,B074CQC2NG,"CosmeSearch, Inc. Ultra Secret Lift Pro - Instant Neck Lift",All Beauty,15.05,0.18,0,treatment,1,0
O000374,C_5805545,2018-03-20,B01AS1T9O8,"Smashbox Be Legendary Cream Lipstick, Nude Beach, 0.1 Ounce",All Beauty,13.54,0.11,0,control,0,0
O000375,C_3541010,2022-05-29,B09V4FQRLN,Kiromiro Eyelashes Wispy Natural False Lashes Fluffy Faux Mink Eyelashes Clear Band Short 3D Lashes Pack,All Beauty,24.23,0.04,0,control,0,1
O000376,C_3541010,2022-05-29,B09QSLMPR5,False Eyelashes Natural Look Wispy Faux Mink Lashes Fluffy with Clear Band Wispy Strip Natural Lashes Pack by Kiromiro,All Beauty,18.94,0.16,0,control,0,1
O000377,C_4963599,2019-05-20,B07GRQ1FZ3,Sedittyhair 18 inch 6 Packs Dreadlocks Hair Extensions Synthetic Crochet Braiding Hair Fashion Reggae Hair Hip-Hop Style,All Beauty,12.59,0.13,0,control,0,0
O000378,C_7317955,2020-11-17,B08CKCV9HD,"Poly Nail Gel Kit Nail Extension Gel Builder, Poly Nail Gel Enhancement System For Nail Art, 6 Crystal Basic Colors Poly Gel 15mL/Each",All Beauty,45.82,0.0,0,treatment,1,0
O000379,C_4795673,2018-07-31,B074KD4PX2,Electric Portable Bidet,All Beauty,11.47,0.0,0,control,0,0
O000380,C_7402737,2023-01-22,B0BL3HSBZB,"JPSR Fake Teeth, 2 PCS Dentures Teeth for Women and Men, Dental Veneers for Temporary Teeth Restoration, Nature and Comfortable, Protect Your Teeth and Regain Confident Smile, Natural Shade",All Beauty,14.7,0.1,0,treatment,0,0
O000381,C_7249196,2020-02-16,B07WV6JHVM,Kopari Starry Eye Balm- Hydrating + Moisturizing Formula with Hyaluronic Acid and Caffeine to Remove Puffiness Under Eyes and Smooth Wrinkles,All Beauty,22.35,0.11,1,control,0,0
O000382,C_7249196,2019-09-19,B075MPBJDF,Kopari Coconut Kiss Kit,All Beauty,7.95,0.15,0,treatment,0,0
O000383,C_1516906,2021-02-18,B0B2L218H2,"PINROSE Perfumes Bold Soul - Eau de Parfum Petals (Fragrance Towelettes) - Vegan, Cruelty-free, and Hypoallergenic Scent with Essential Oils - Notes of Crushed Blackberry, Tuberose, Vanilla, Cinnamon and Patchouli",All Beauty,9.74,0.0,1,treatment,0,0
O000384,C_2539376,2018-12-30,B079JPNPF3,"Aeroblend Airbrush Makeup Foundation (O35), Suitable for All Skin Type Giving Flawless Effect, Hypoallergenic Foundation, Fragrance Free and Long Lasting",All Beauty,22.99,0.19,0,control,1,0
O000385,C_8549778,2018-04-09,B0756DJ3N9,Curling Iron 1 Inch with Tourmaline Ceramic Coating Ionic Hair Curling Wand with Anti-scald Cool Tip for Waver Curler Long and Short Hair,All Beauty,16.32,0.06,0,treatment,1,0
O000386,C_8549778,2017-06-08,B01KZNUGNC,Nail Polish， Misaky Art Template Stamp Stamping Painting Varnish Manicure Design (Black),All Beauty,78.17,0.11,0,control,1,1
O000387,C_2456562,2022-11-08,B07K5MGRZS,Evolve Satin Edge Wrap Scarf,All Beauty,4.29,0.15,0,treatment,1,1
O000388,C_2456562,2022-02-24,B0974GWS7Z,"Rcool Ice Face Roller & Gua Sha,Face Massager,Facial Beauty Ice Roller Skin Care Tools,Skin Care Products-For Face&Eyes,Remove Fine Lines,Shrink Pores,Reduce Acne and Lubricate the Skin. (Blue)",All Beauty,9.28,0.06,0,treatment,0,0
O000389,C_3463653,2021-04-29,B08L6H9B1H,"4 Pieces Colorful Party Wigs, Short Bob Wigs, Daily Party Hairpiece for Women Girls , Wigs for Women with 4 Wig Caps - Bachelorette Party Supplies, Favors, Decorations(White, Green, Orange, Sky Blue)",All Beauty,20.35,0.08,0,treatment,1,1
O000390,C_9419702,2020-11-21,B07RX25PSS,L’ange Hair Siena Paddle Nylon Brush | Blush Nylon & Boar Bristle Hair Brush | Lightweight Detangling Hairbrush for All Hair Types,All Beauty,19.88,0.13,0,treatment,1,1
O000391,C_4426979,2020-11-16,B08F2ZJP48,"Kopari Peptide Glow Hydrating Moisturizer Face Cream | Hyaluronic Acid All Natural Vegan Coconut Lightweight Cream for Everday Use For Smooth Skin, Combats Fine Lines and Wrinkles | Cruelty Free 1.7oz",All Beauty,17.21,0.09,0,treatment,1,0
O000392,C_4478548,2022-01-02,B0924GT395,"OSRSR Cryo Sticks,Unbreakable Stainless Steel Beauty Ice Facial Massage Tools for Woman,Skin Case Ice Globes Cryo Spoons,Cooling Globes Cold Globes for Face,Eyes & Neck",All Beauty,15.35,0.14,0,control,1,0
O000393,C_4478548,2021-11-25,B08RYN11N9,"Sand & Sky Face Roller & Massager Tool. Aussie Skincare Essentials Firming Face Roller, Sculpt, Sooth & Contour to Banish Puffiness and Boost Serum Absorption.",All Beauty,47.79,0.0,0,control,1,0
O000394,C_4478548,2021-11-11,B09GVHT2D3,"Birthday Gift, Yachyee hair removal device",All Beauty,15.96,0.16,0,control,1,1
O000395,C_4478548,2021-10-21,B0868W34QW,"Fascy Korean Nourishing Coating Hair Mask, Instant Hair Treatment, Argan Oil, Hair Mask Sheet, Hair Mask Cap, Amino Acid Complex, Treatment for Dry or Damaged Hair, Split Ends & Frizzy Hair Repair (10 pcs / a pack) (1.014 Fl.Oz. x 10)",All Beauty,31.5,0.01,0,treatment,0,0
O000396,C_4478548,2021-10-20,B093VL2JQQ,10 PCS Women Headbands Elastic Soft Hair Bands Solid Color Non Slip Sweat Hair Wrap Yoga Sport Head Band for Girls,All Beauty,72.56,0.07,0,treatment,0,0
O000397,C_4478548,2021-10-19,B09766LY1D,"5pcs Silicone Face Mask Brush Applicator Makeup Brushes, Silicone Facial Mask Brush Face Mask Applicator Brush Facial Brushes set,Makeup Tools for Apply Mask Cream Lotion",All Beauty,35.1,0.11,0,treatment,1,0
O000398,C_4478548,2021-10-06,B09FDZTZ8Q,"Silicone Scar Roll, Professional Sheets for Scars Caused by C-Section, Surgery, Burn, Keloid, Acne, and More, Drug-Free,[1.5M]",All Beauty,21.03,0.25,0,treatment,1,0
O000399,C_4478548,2021-10-03,B098JXHFJJ,BONDTIGHT Jade Roller for Face Jade Roller Gua Sha Set Face Roller Massager Tool for Face Skin Care Tools Roller Relieve Wrinkles Tighten Skin,All Beauty,14.5,0.09,0,treatment,0,1
O000400,C_4478548,2021-10-02,B0971V4RL1,April22 Honey Mask,All Beauty,39.72,0.16,0,treatment,1,0
O000401,C_4478548,2021-09-22,B09BN5TYK5,COSYOO Fashion Boho Headbands for Women 12PCS Hair Band Elastic Vintage Button Knotted Headbands Head Wrap Floral Bandeau Headbands,All Beauty,7.97,0.19,0,control,1,0
O000402,C_4478548,2021-09-12,B0924896KW,"SIAMHOO Face Wash Refreshing Facial Cleanser with Natural Sea Buckthorn Deeply Clean Pore & Acne Oil Control Cleansing Skincare, 125ml",All Beauty,26.11,0.03,0,treatment,1,1
O000403,C_4478548,2021-09-11,B09BR43CS5,LAPCOS Lifting Booty Mask - Lifting & Sculpting Body Sheet Mask - Tighten & Moisturize Skin - Fight Signs of Aging - Korean Beauty Favorite (1 pack),All Beauty,6.42,0.1,0,control,1,0
O000404,C_4478548,2021-09-04,B0932BXNKC,"Stay Safe Hand Wash, Hand Soap with Lavender Oil and Tea Tree Oil for Skin, Essential Oil Hand Soap Dispenser, 12 fl oz",All Beauty,24.3,0.19,0,treatment,0,0
O000405,C_4478548,2021-08-23,B097Q6DQCD,"Stainless Steel Gua Sha Scraping Massage Facial Tool, Great for Face Skin Care, Easy to Use",All Beauty,17.25,0.15,0,treatment,1,0
O000406,C_4478548,2021-08-22,B098HXPSV3,"Bachelorette Party Hair Ties with Laser Diamond Card,Bridesmaid Proposal Gifts Set of 7,Spiral Hair Ties Scrunchies,Bridal Shower Wedding Favors Souvenirs Decorations for Guest (Purple)",All Beauty,9.16,0.12,0,control,0,0
O000407,C_4478548,2021-08-15,B099NQM7MF,"Silk Exfoliating Mitt,Deep Exfoliating Mitt Body Scrub And Face Scrub,Dead Skin Removal Smooth Skin And Keratosis Pilaris Treatment",All Beauty,14.86,0.18,0,control,1,0
O000408,C_4478548,2021-07-23,B08Z2TZTMY,"Vitamin C Cream - USDA Certified Organic Facial Cream - Advanced Formula - Potent Botanical Blend - Anti-Aging, Hydrate, Anti Wrinkle, Diminish Blemishes - 2oz",All Beauty,22.42,0.07,0,control,0,0
O000409,C_4478548,2021-07-20,B0919SX5DN,"Jade Roller, Face Roller, Facial Beauty Roller Skin Care Tools, Natural Jade Stone, Face Massager, GUA SHA Set",All Beauty,11.93,0.0,0,control,1,1
O000410,C_4478548,2021-06-14,B08R2MJJV3,"SHINSIAVIEW Vita Plus Moisturizing Pure Essence 1.05 Oz (30g) l Lithgt and Portable Spout Pouch Style for Anytime(include Travel, Camping) (5 Pack)",All Beauty,11.03,0.01,0,treatment,1,0
O000411,C_4478548,2021-06-14,B08JJC9594,YISIBIA Nipple Covers For Women Disposable Self-Adhesive Satin Nipple Stickers Petals Breast Pasties 40 Pairs (light beige),All Beauty,16.09,0.0,0,treatment,0,1
O000412,C_4478548,2021-06-07,B093YZRFLW,24K Gold Under Eye Patches Eye Masks For Dark Circles And Puffiness with lifting effect 20 pairs 40 pcs Revitalize and Refresh Your Skin,All Beauty,47.12,0.03,0,treatment,1,0
O000413,C_4478548,2021-05-23,B08KFKKPBB,Sia Botanics Vitamin C + Lemon Peel Brightening Cleanser Concentrate (4 oz),All Beauty,33.58,0.06,0,treatment,1,0
O000414,C_4478548,2021-05-21,B08F2RBJJ3,Frecia’s Allure Rose Quartz Face Roller Gua Sha Set – Brazilian Rose Quartz Gua Sha Stone Set with Neck & Face Sculpting Tool & Eye Massager Mini Facial Roller – 4-Tool Lymphatic Drainage Massager Set,All Beauty,88.69,0.0,0,control,1,1
O000415,C_7442237,2022-11-29,B0B8DB17VT,Folding Comb Boar Bristle Brush Pocket Hair Brush - Anti-Static Hairbrush with Nylon Bristle for Women Men Salon Beauty Styling Backcombing (Brown),All Beauty,35.05,0.25,0,treatment,0,1
O000416,C_1696777,2021-04-19,B0881FJSHT,Mixigoo Makeup Brush Cleaner Dryer - Electric Spinner Cleaner Super Fast with 8 Rubber Collars Tools Suitable for Most Makeup Brushes (White) (Pink),All Beauty,29.63,0.12,0,treatment,0,0
O000417,C_1696777,2020-12-17,B09Q3X5YWR,"Physicians Formula Highlighter & Contour Powder Palette, Shimmer Strobing, Fragrance Free, Paraben Free, Gluten Free, Dermatologist Tested",All Beauty,10.61,0.13,0,control,1,1
O000418,C_1696777,2020-12-16,B07DMD8M5T,DND Base and Top (Base and Top No-Cleanse),All Beauty,10.34,0.09,0,control,0,0
O000419,C_4201257,2018-02-25,B007MB4YW0,"LOVATIC Flawless Eyebrow Hair Remover - Portable, Precise and Safe Eyebrow Shavers, Easy To Use - Instant and Painless Electric Eyebrow Trimmer, A Perfect Present For Women",All Beauty,11.49,0.06,0,control,0,0
O000420,C_8502115,2019-12-18,B07TK6647L,"JOYYUM 1875W Professional Hair Dryer with Concentrator Negative Ionic Conditioning - Powerful, Lightweight, Fast Blow Dryer with Cool Shot, 2 Speed and 3 Heating, Black and Rose Gold",All Beauty,19.25,0.01,1,treatment,0,0
O000421,C_2794168,2020-08-12,B01MT3CBB6,SHISEIDO FT SENGANSENKA PERFECT WHIP FACIAL WASH (4.2oz/120g) 2 set,All Beauty,14.78,0.09,0,treatment,0,1
O000422,C_1448064,2016-09-08,B019TSJ9MI,"Cutex Nail Polish Remover, Regular 2 oz (Pack of 2)",All Beauty,37.93,0.0,0,treatment,0,1
O000423,C_1448064,2014-09-17,B00HA72I8S,Gold Bond No Mess Powder Spray Classic Scent 7 Oz (3 Pack),All Beauty,39.96,0.01,0,control,1,0
O000424,C_0374708,2021-05-02,B08SQKBBP8,"Nature Colored Cotton Dry Baby Wipe For Sensitive Skin - Cashmere Feel, 300 Wipes, Wet and Dry Dual Use for Baby and Adult Skin Care and Daily Use",All Beauty,28.6,0.12,0,treatment,0,1
O000425,C_0374708,2021-03-17,B087P9SLRC,Relbcy Matte Coffin Press on Nails Medium Fake Nails Acrylic Full Cover False Nails for Women and Girls (24 PCS) (Blue),All Beauty,22.91,0.0,0,treatment,1,1
O000426,C_0374708,2020-01-05,B078BXGW8L,"Frcolor Furry Headband, Pom Pom Ball Cat Ear Headband for Halloween Christmas Party Birthday Cosplay, 3Pcs",All Beauty,11.39,0.1,0,treatment,1,0
O000427,C_0340089,2020-11-28,B08L5XMLFZ,"Emirde Collapsible Foot Bath Basin for Travel, Multifunctional Waterproof Portable Foot Tub for Soaking Feet, Washing Clothes, Vegetables and Fruits, Outdoor, Camping (21L)",All Beauty,28.1,0.08,0,control,1,1
O000428,C_0340089,2020-09-24,B08B4RN9WN,"UV LED Nail Lamp, UPGRADE 90W Nail Dryer with Fan to Relieve Burns, Fast Dry Gel Polish Lamp Professional Curing Light for Fingernail and Toenail Auto Sensor Nail Machine",All Beauty,21.22,0.18,0,control,0,1
O000429,C_0340089,2020-09-20,B08CZ99R3K,"Nail Polish Remover Tools Set, 10pcs Nail Clip Caps, 2pcs Nail File, 100pcs Nail Remover Cotton Pads, 1pc Brush, 2pcs Sponge Finger Separator, 2 Cuticle Scraper and Pusher,1pc Pump Dispenser Bottle",All Beauty,15.78,0.09,0,control,0,0
O000430,C_0340089,2020-09-11,B08B1PR9C7,"Poly Gel Nail Kit, opove Nail Builder Gel Extension Nail thickening Solution French Nail Art Equitment - 6 Colors 15ML",All Beauty,20.19,0.08,0,control,1,1
O000431,C_0340089,2020-05-29,B085M95TX2,"Color Changing Nail Polish, Gel Nail Polish Set, Nail Thermal Sensitive Liquid, Black Nail Polish Gel, Nail Art Brush Changeable Color Changing Liquid Kit 4Parts",All Beauty,15.94,0.0,0,treatment,1,1
O000432,C_0340089,2019-11-10,B07VKKLHS6,"Sea Salt Soap, Sea Mineral Soap, Invigorating Bath Soap, Cleaner Removal Pimple Pores Acne Goat Milk Moisturizing Face Care Soap, for All Skin type",All Beauty,9.18,0.03,0,treatment,0,1
O000433,C_0340089,2019-10-26,B07W3FXQ23,"Hair Mask,Natural Repair Rejuvenating Hair Mask,Moisturizing Nourishing Hair for Dry and Damaged Hair,Professional Heating Deep Conditioning Hair Treatment",All Beauty,40.12,0.06,0,control,0,0
O000434,C_0340089,2019-09-17,B07V9V5R48,"Liquid Foundation Cream, Concealer Cover Cream, BB Cream, Flawless Colour Changing Foundation Makeup Base Nude Face Liquid Cover Concealer, Universal for ALL Skin Types, SPF 15 Shell, 1.41 Fl Oz",All Beauty,12.25,0.1,0,control,0,1
O000435,C_1353446,2017-03-14,B01IPP2036,"Alaffia - Coconut Reishi Body Balm, Non-Greasy Moisturizing Support Perfect for All Skin Types, Hair, and Beards with Shea Butter, Neem, Coconut, and Baobab Oil, Fair Trade, Lavender Coconut 1.5 Ounce",All Beauty,91.17,0.0,0,control,1,1
O000436,C_4991445,2017-09-14,B009SNONTO,Germa Manteca Ubre Plus with Tea Tree Oil 3oz 6-Pack,All Beauty,27.05,0.12,0,treatment,0,1
O000437,C_2944662,2020-02-11,B0064QT9MO,DENTAL CONCEPTS brushpik 275,All Beauty,6.94,0.07,0,treatment,0,1
O000438,C_6551286,2019-09-19,B07QB96HW1,"Ebanel 2.5% Retinol Serum for Face with Hyaluronic Acid, Peptide, Vitamin C, Pore Minimizer Skin Tightening Anti Aging Serum Minimizes Wrinkles, Fine Lines, Dark Spots, Age Spots, Acne Scars, 2-Pack",All Beauty,22.47,0.07,0,control,1,1
O000439,C_8648202,2017-02-13,B01H1RGQGQ,Electronic Foot File Professional Pedicure Tools Foot Care Callus Remover for Dead Hard Cracked Skin on Feet Include 2 Mineral Pumice Stone Rollers and Massage Roller Head,All Beauty,82.29,0.04,0,control,1,1
O000440,C_2128699,2015-01-01,B00DR75MOM,This Season's Colors Tie Dye No Crease Stretch Elastic Headband Hair Ties. Set of 5,All Beauty,14.76,0.26,0,control,0,0
